Elapsed_Time,EMG1,EMG2,EMG3,BioRadio Event
00:12.8,0.010764251,0.014075046,-0.00754267,0
00:12.8,0.001937954,-0.001730186,-0.00465477,0
00:12.8,-0.026330482,-0.007906585,-0.014335795,0
00:12.8,-0.03238475,-0.004226418,0.012274125,0
00:12.8,0.019621279,0.000621902,0.003229706,0
00:12.8,0.035389308,0.009326803,0.023224169,0
00:12.8,-0.008352403,-0.00298823,-0.01123382,0
00:12.9,-0.010777119,-0.005649668,-0.027510419,0
00:12.9,0.008034907,0.005298259,0.009069453,0
00:12.9,0.000203104,0.007313235,-0.002799464,0
00:12.9,-0.005108899,-0.007108018,0.038471047,0
00:12.9,0.009321534,-0.00653368,-0.013261751,0
00:12.9,-0.007683704,-0.00357074,-0.032904677,0
00:12.9,-0.020325443,0.002346301,-0.008354991,0
00:12.9,0.011620185,0.005130686,0.023895066,0
00:12.9,0.012482738,0.002178978,0.015425657,0
00:12.9,0.010033842,0.011850281,-0.004237221,0
00:12.9,-0.00935071,-0.007170362,-0.006914711,0
00:12.9,-0.004487935,-0.002271626,0.002563128,0
00:12.9,-0.021052176,-0.013598411,-0.00604294,0
00:12.9,-0.012358294,0.016901037,0.007109474,0
00:12.9,0.023633381,-0.01382015,-0.00667942,0
00:12.9,0.032457158,-0.003353071,-0.006932613,0
00:12.9,0.009832661,0.00246334,0.004459807,0
00:12.9,-0.019518906,0.014788792,-0.000864831,0
00:12.9,-0.025429467,-0.006184086,0.006227471,0
00:12.9,-0.016872024,0.012282433,0.016675798,0
00:12.9,0.014389934,5.31E-05,-0.009711693,0
00:12.9,0.018314794,-0.016844306,-0.02071077,0
00:12.9,0.0094631,-0.005494917,-0.001930305,0
00:12.9,-0.015397239,-0.004641577,0.014017176,0
00:12.9,-0.009548139,0.008183829,0.015266049,0
00:13.0,0.001337978,0.006624894,-0.024465576,0
00:13.0,0.015335931,0.010119817,-0.000585213,0
00:13.0,0.015203329,0.003087632,0.024899662,0
00:13.0,-0.019708242,-0.016511036,0.003943948,0
00:13.0,-0.004653781,-0.011704303,-0.014259528,0
00:13.0,-0.019404234,0.003366498,-0.021065062,0
00:13.0,0.019901967,0.021354599,-0.000473233,0
00:13.0,0.021489145,-0.000578143,0.001242033,0
00:13.0,-0.023812979,-0.009354409,0.019948026,0
00:13.0,-0.005880352,-0.001831318,0.013992326,0
00:13.0,0.010718128,-0.008468817,0.003334852,0
00:13.0,0.011323372,0.001615858,-0.026328769,0
00:00:13,-0.012541528,0.027009683,-0.004009479,0
00:13.0,-0.004172129,-0.005929257,0.00368172,0
00:13.0,0.001243329,-0.026299538,0.004265297,0
00:13.0,0.015533174,-0.001272944,-0.001865671,0
00:13.0,-0.009448873,0.008573763,-0.004117139,0
00:13.0,-0.021532224,0.002185679,0.012385627,0
00:13.0,0.020574613,0.009835259,0.006022753,0
00:13.0,0.008014904,0.010542342,-0.007223096,0
00:13.0,0.006511601,0.001985826,-0.007352097,0
00:13.0,-0.030232567,-0.022471754,-0.009054009,0
00:13.0,-0.010161692,-0.024052836,0.017611001,0
00:13.0,0.028527381,0.01926915,-0.0039461,0
00:13.0,0.015274344,0.01818377,-0.005119354,0
00:13.1,-0.002389723,-0.003724009,-0.002777257,0
00:13.1,-0.017671224,-0.00419258,-0.012045682,0
00:13.1,-0.019449975,-0.00249358,0.045455575,0
00:13.1,0.015809363,-0.000618487,-0.002446055,0
00:13.1,0.013178917,0.002611451,-0.023061153,0
00:13.1,-0.012937534,0.00716519,-0.026338596,0
00:13.1,0.003596965,-0.015197528,-0.00069564,0
00:13.1,0.004137835,0.003464622,0.041817915,0
00:13.1,-0.010007173,-0.003241421,0.000868427,0
00:13.1,0.009610865,0.005281225,-0.022498053,0
00:13.1,0.003517834,0.00904544,-0.002418061,0
00:13.1,0.010190793,-0.004569593,0.012974309,0
00:13.1,-0.026585368,-0.002778999,-0.011597033,0
00:13.1,-0.03022407,0.002878462,-0.002989251,0
00:13.1,0.036079776,-0.002055114,0.025706116,0
00:13.1,0.034776207,-0.004856529,-0.01281823,0
00:13.1,-0.01951511,0.000606714,-0.005913021,0
00:13.1,-0.011617169,-0.004254245,-0.007436469,0
00:13.1,0.011771807,-0.000906456,0.007152557,0
00:13.1,-0.020006271,0.015395977,0.008802733,0
00:13.1,-0.01106003,0.002812817,-0.004333523,0
00:13.1,0.010401986,9.02E-05,-0.008134929,0
00:13.1,0.012019075,0.000942618,0.00971831,0
00:13.1,0.009821113,-0.014668014,0.022036744,0
00:13.1,-0.006954178,-0.017551344,-0.028372264,0
00:13.2,-0.013919926,9.20E-05,-0.017377056,0
00:13.2,0.00907837,0.02714072,0.005638132,0
00:13.2,0.002210873,3.26E-05,0.014300968,0
00:13.2,0.002741911,0.00435716,0.009049375,0
00:13.2,0.002177708,-0.007275108,-0.001102901,0
00:13.2,0.002021005,0.000509521,-0.01055475,0
00:13.2,-0.031229286,0.005393129,0.012593583,0
00:13.2,-0.018606365,-0.00861194,-0.002485522,0
00:13.2,0.045608386,-0.007534963,-0.007338321,0
00:13.2,0.032415237,-0.005799426,-0.024119761,0
00:13.2,-0.042578198,0.000777113,0.010324432,0
00:13.2,-0.027827542,0.007511506,0.041475426,0
00:13.2,0.040775355,0.024940221,-0.018388242,0
00:13.2,0.016237635,-0.000815261,-0.021845462,0
00:13.2,-0.00611053,-0.018995969,0.005681115,0
00:13.2,-0.019309085,-0.018884607,0.021643719,0
00:13.2,-0.01681114,0.002760232,-0.00986082,0
00:13.2,0.002511157,0.013224913,-0.015376149,0
00:13.2,0.015575456,0.00765564,0.000776129,0
00:13.2,-0.01031654,0.025031695,0.00688915,0
00:13.2,0.016632928,-0.023417538,0.010252924,0
00:13.2,0.002654456,-0.027549375,-0.001508964,0
00:13.2,-0.014562178,0.007351565,-0.004231818,0
00:13.2,0.012867207,0.013043246,-0.005001456,0
00:13.2,0.005321311,0.003008736,0.001245697,0
00:13.3,-0.020390503,-0.002252565,0.000347729,0
00:13.3,-0.014673785,0.001157689,0.019971248,0
00:13.3,0.018269593,0.005080979,-0.016219998,0
00:13.3,0.018733334,-0.004261953,-0.028384082,0
00:13.3,-0.00822329,-0.008582678,0.020524943,0
00:13.3,-0.006059299,-0.003832213,0.03125665,0
00:13.3,-0.005772141,0.016408458,-0.016683148,0
00:13.3,-0.007488966,0.007529766,-0.022125835,0
00:13.3,0.016541859,-0.008362113,0.00093071,0
00:13.3,-0.003784071,-0.015578085,0.008881807,0
00:13.3,-0.012180719,-0.008626377,0.011742892,0
00:13.3,0.020857049,0.028396251,0.003034346,0
00:13.3,0.001896859,-0.001382292,-0.010661207,0
00:13.3,-0.010348613,-0.014162419,-0.002802193,0
00:13.3,0.0036106,-0.001034274,-0.001882697,0
00:13.3,-0.003867348,0.010841624,-0.011588349,0
00:13.3,-0.010464079,-0.005468405,0.016305376,0
00:13.3,0.00440651,0.007250299,0.024578085,0
00:13.3,0.012342772,0.004481301,-0.007186675,0
00:13.3,-0.023723716,-0.005728793,-0.031174317,0
00:13.3,0.020680225,-0.011519643,-0.006552085,0
00:13.3,0.014177079,-0.014645503,0.020605093,0
00:13.3,-0.020932855,0.015205319,-0.004459042,0
00:13.3,-0.001941969,0.016648842,0.003788897,0
00:13.3,0.003505625,0.000307712,0.008049431,0
00:13.4,0.002890942,-0.003752824,0.001232073,0
00:13.4,0.013156841,-0.011759992,-0.014977142,0
00:13.4,-0.014815247,-0.010825657,-0.012618586,0
00:13.4,-0.019566717,0.011037744,0.028626047,0
00:13.4,-0.000804316,0.023461988,0.018102732,0
00:13.4,0.021065598,5.06E-05,-0.02354259,0
00:13.4,0.031273145,-0.02059173,-0.022217827,0
00:13.4,-0.014306932,-0.014990147,-0.008361916,0
00:13.4,-0.037103724,0.002094131,0.015442204,0
00:13.4,-0.000972212,0.00955245,0.01614234,0
00:13.4,0.032351229,0.017071793,0.005159179,0
00:13.4,0.011850295,0.002306636,0.004399907,0
00:13.4,-0.022881685,-0.017443443,-0.000271281,0
00:13.4,-0.016270375,-0.007121808,-0.023354504,0
00:13.4,0.015902899,0.008792466,0.001090849,0
00:13.4,0.001562364,0.010947761,0.00294124,0
00:13.4,0.007784467,0.000880298,-0.007994726,0
00:13.4,-0.034619715,-0.02092175,-0.005409951,0
00:13.4,0.007286275,0.000294878,0.026558358,0
00:13.4,0.022299018,0.00102054,0.039041262,0
00:13.4,0.022826541,0.012046574,-0.040623829,0
00:13.4,-0.002734434,0.013327562,-0.029837584,0
00:13.4,-0.039457742,-0.006582095,-0.011143045,0
00:13.4,-0.000667128,-0.005904328,0.026339088,0
00:13.4,0.022569438,-0.011887671,0.021190953,0
00:13.5,-0.010038554,0.000376583,-0.003665905,0
00:13.5,-0.022168899,-0.001844914,-0.009931875,0
00:13.5,0.032340884,0.011912759,-0.006707632,0
00:13.5,0.011143765,-0.003552477,0.023803076,0
00:13.5,-0.019549619,0.00250173,-0.000146523,0
00:13.5,-0.001209053,0.006700934,-0.027322989,0
00:13.5,0.008929333,-0.003532893,-0.013357086,0
00:13.5,-0.000397768,0.007756162,0.009334553,0
00:13.5,-0.015632408,-0.020434774,0.016135097,0
00:13.5,0.006993833,0.002483058,0.004854036,0
00:13.5,0.004266589,0.001513768,0.016273331,0
00:13.5,-0.014244746,-0.003952331,-0.016104817,0
00:13.5,0.012009331,0.01243176,-0.019772107,0
00:13.5,0.009661643,0.004541044,0.003330039,0
00:13.5,-0.011959461,-0.010659243,0.013962825,0
00:13.5,0.006344002,-0.005419958,-0.007487874,0
00:13.5,0.009863349,0.006294338,-0.002633014,0
00:13.5,-0.012488973,0.011861728,0.002277938,0
00:13.5,-0.022679435,0.001564385,0.005969678,0
00:13.5,0.024943268,-0.008852076,0.004882838,0
00:13.5,0.009141343,-0.018788904,0.00321196,0
00:13.5,-0.014254899,0.010691088,-0.022952184,0
00:13.5,-0.027684562,0.012008448,-7.77E-05,0
00:13.5,0.033611175,-0.00032507,0.025301963,0
00:13.5,0.001615876,-0.030625612,0.002453211,0
00:13.6,0.002576372,0.008126841,-0.019932089,0
00:13.6,0.007336224,0.031777348,-0.008933336,0
00:13.6,0.000893403,0.005446962,0.002468886,0
00:13.6,-0.018181756,-0.016220169,0.00144028,0
00:13.6,-0.010654397,-0.017387949,-0.005962026,0
00:13.6,-0.013513883,0.002637264,0.067122474,0
00:13.6,0.01288583,0.007412227,-0.020938013,0
00:13.6,0.020433348,0.007159869,-0.053049669,0
00:13.6,0.006876024,0.001216104,-0.008495826,0
00:13.6,-0.003384006,-0.001091976,0.026020922,0
00:13.6,-0.011532232,-0.012305161,0.005288204,0
00:13.6,-0.000170093,0.001723427,0.000609552,0
00:13.6,-0.009646879,0.000269826,-0.003618828,0
00:13.6,0.005187464,0.002424729,0.008782037,0
00:13.6,-0.003433536,0.005362891,0.005752749,0
00:13.6,0.015326679,0.00027633,-0.007302509,0
00:13.6,0.020214539,0.00085353,-0.009902689,0
00:13.6,-0.021327423,0.003040497,-0.003490204,0
00:13.6,-0.020730561,-0.010364318,0.006693792,0
00:13.6,0.023069285,0.000786427,0.009201518,0
00:13.6,-0.023171576,0.002208579,-0.009437528,0
00:13.6,-0.005803574,-0.005434219,0.000554771,0
00:13.6,0.022508297,-0.000764365,-0.012527552,0
00:13.6,0.002414193,0.010067469,0.014539614,0
00:13.6,0.007667223,0.007108274,0.029623397,0
00:13.7,0.002649546,-0.008015617,-0.023716487,0
00:13.7,-0.003541672,-0.007002765,-0.021613933,0
00:13.7,-0.01060496,0.004654727,-0.004238599,0
00:13.7,0.002469579,-0.003457469,0.00451679,0
00:13.7,-0.022120683,-0.001396996,-0.000881403,0
00:13.7,-0.00579721,0.003918934,0.080739588,0
00:13.7,0.015589111,-0.00102083,-0.034400027,0
00:13.7,0.022900792,0.004583778,-0.052316118,0
00:13.7,0.016574966,-1.06E-05,-0.00750178,0
00:13.7,-0.011871591,0.004751555,0.006076625,0
00:13.7,-0.028600631,-0.003132639,0.016844735,0
00:13.7,-0.010160902,-0.009552803,0.011877479,0
00:13.7,0.022467066,-0.001775938,0.011502493,0
00:13.7,-0.001746552,-0.001575077,-0.006692101,0
00:13.7,0.006904766,0.003361431,-0.000832766,0
00:13.7,-0.00938957,0.015882187,-0.015156922,0
00:13.7,-0.021745242,-0.012020628,0.001099629,0
00:13.7,0.024050446,0.002933224,-0.002814572,0
00:13.7,0.02293705,0.011071127,0.005369001,0
00:13.7,-0.006862211,-0.014978927,0.006583261,0
00:13.7,-0.018013952,-0.001528287,0.001249536,0
00:13.7,-0.007405299,0.001596982,-0.007069646,0
00:13.7,0.015846565,-0.007091938,-0.006111454,0
00:13.7,-0.016910937,0.008217612,-0.005614439,0
00:13.7,-0.007050749,0.004360397,0.008589745,0
00:13.8,0.015547264,-0.003659455,0.017857537,0
00:13.8,0.021211309,0.012594535,0.002640157,0
00:13.8,-0.003005994,-0.012874777,0.013191083,0
00:13.8,-0.013448881,-0.00941517,-0.027274108,0
00:13.8,-0.005387141,0.002308263,-0.030630305,0
00:13.8,0.004438274,0.010336761,-0.002536329,0
00:13.8,0.004734627,0.002947879,0.011535452,0
00:13.8,-0.032056823,-0.003726466,0.028683433,0
00:13.8,0.008676502,0.000948647,0.012572927,0
00:13.8,0.01766143,-0.006854298,-0.005259952,0
00:13.8,0.006946007,-0.00663675,-0.008855467,0
00:13.8,0.011391724,0.016868666,-0.010694403,0
00:13.8,-0.009994303,0.010152468,-0.00721614,0
00:13.8,-0.007207532,-0.012486704,0.002830617,0
00:13.8,-0.011191402,-0.021900602,0.011887171,0
00:13.8,0.008015444,0.008768528,-0.001707959,0
00:13.8,0.011949756,0.013978166,0.000606398,0
00:13.8,-0.008471318,0.005294525,-0.007441702,0
00:13.8,-0.041995101,-0.009306333,0.001495713,0
00:13.8,0.037511725,-0.008653098,0.009166087,0
00:13.8,0.025587721,-0.002434256,-0.012715132,0
00:13.8,-0.0110539,0.007123558,-0.001337529,0
00:13.8,-0.009979875,0.019757517,0.013123261,0
00:13.8,-0.018215002,-0.002475004,0.014037678,0
00:13.8,0.020945348,-0.004427896,-0.032151766,0
00:13.9,0.00782601,-0.016975757,0.007988921,0
00:13.9,-0.006423154,-0.018701367,0.020487512,0
00:13.9,-0.008783947,0.012652847,-0.022586266,0
00:13.9,-0.013176535,0.018601578,-0.005013843,0
00:13.9,-0.004414189,0.010705347,0.002715615,0
00:13.9,0.025805486,-0.012423317,-0.005573133,0
00:13.9,0.004093709,-0.001139634,0.032452308,0
00:13.9,0.006881553,-0.004663208,0.011023954,0
00:13.9,-0.010035126,9.87E-05,-0.027376562,0
00:13.9,-0.023046354,0.001231903,-0.012891876,0
00:13.9,0.007256558,-0.001156973,0.001381207,0
00:13.9,0.01534021,0.002279782,-0.000450389,0
00:13.9,0.001346828,-0.002627216,0.006657622,0
00:13.9,-0.006403063,0.005958314,0.011017944,0
00:13.9,-0.002473545,0.002373654,0.001469788,0
00:13.9,-0.002543045,-0.00639182,0.006668532,0
00:13.9,0.010765456,0.006225264,-0.029045988,0
00:13.9,0.002809829,-0.007615671,0.000571806,0
00:13.9,-0.034418106,-0.013697267,0.024403695,0
00:13.9,0.009885073,0.008287838,-0.003730516,0
00:13.9,0.032525733,0.014667843,-0.01095171,0
00:13.9,0.01489192,0.002990883,-0.013149725,0
00:13.9,-0.042043582,-0.014675894,0.005784492,0
00:13.9,-0.027128428,0.008027247,0.038368981,0
00:13.9,0.020931436,-0.001785621,-0.001103324,0
00:14.0,0.024770563,-0.005409615,-0.039684769,0
00:14.0,0.019332217,-0.001654706,-0.008482671,0
00:14.0,-0.000602627,0.004119686,0.004132078,0
00:14.0,-0.034745466,0.00748879,0.009787966,0
00:14.0,-0.006303538,0.003018496,0.029709777,0
00:14.0,0.004472992,-0.014547275,-0.00263859,0
00:14.0,0.00612001,-0.007207363,-0.021872837,0
00:14.0,0.006016852,0.000950419,-0.007608361,0
00:14.0,-0.000844294,0.020047646,0.004192949,0
00:14.0,-0.008611667,0.004454596,0.009986613,0
00:14.0,0.006498872,-0.00742396,-0.00694508,0
00:14.0,0.004886611,-0.012002246,0.015254517,0
00:00:14,-0.004435197,0.00031247,-0.006821418,0
00:14.0,-0.003563038,0.010122899,-0.030135646,0
00:14.0,-0.002389463,-0.000707932,0.019730221,0
00:14.0,0.003781381,-0.003738923,0.024223438,0
00:14.0,0.014094368,-0.006778636,-0.0052492,0
00:14.0,0.020505911,-0.004734376,-0.02350614,0
00:14.0,-0.072015569,0.006182003,-0.009671981,0
00:14.0,-0.010767152,0.010344017,0.012032734,0
00:14.0,0.047966704,0.013218299,-0.000148779,0
00:14.0,0.040355429,-0.001045151,0.039486047,0
00:14.0,0.001605216,-0.025433976,-0.011943455,0
00:14.0,-0.023785919,0.000322132,-0.026238341,0
00:14.0,-0.02434423,0.003429827,-0.011213047,0
00:14.1,-0.024646541,-0.005027474,-0.001642616,0
00:14.1,0.008741053,0.005667974,0.012860558,0
00:14.1,0.020397885,0.011056315,0.013671497,0
00:14.1,0.015832342,0.00574739,0.000357967,0
00:14.1,-0.003355936,-0.005569349,0.000362667,0
00:14.1,-0.002542953,-0.018240707,-0.001291675,0
00:14.1,-0.008008225,-0.003307741,-0.01106134,0
00:14.1,0.006402513,0.015478072,-0.009663478,0
00:14.1,0.005558714,0.011803793,0.011974264,0
00:14.1,-0.012564053,-0.004514622,0.002704632,0
00:14.1,-0.036137335,-0.005986878,0.0188972,0
00:14.1,0.023199551,-0.000902487,-0.026207305,0
00:14.1,0.032939959,-0.012515098,-0.017371558,0
00:14.1,0.000200375,-0.00107842,0.03956889,0
00:14.1,-0.010361915,0.004317072,0.004946386,0
00:14.1,-0.005103074,0.011534715,-0.033446658,0
00:14.1,-0.001776797,-0.000125511,-0.023616564,0
00:14.1,-0.021056799,0.015230767,0.034718893,0
00:14.1,0.015633292,-0.001629058,0.035898816,0
00:14.1,0.016116731,-0.030930091,-0.021090314,0
00:14.1,0.000433224,-0.00068004,-0.018846305,0
00:14.1,-0.013791264,0.004550433,-0.007380675,0
00:14.1,-0.00604141,0.005269166,-0.00163677,0
00:14.1,0.000863168,0.014256336,0.012802415,0
00:14.1,0.006198769,-0.003837217,0.015566842,0
00:14.2,0.006120978,0.00054305,-0.008607285,0
00:14.2,0.010895412,-0.008344548,-0.007008336,0
00:14.2,-0.02573452,0.006088132,0.001612326,0
00:14.2,-0.016913939,-0.01066986,-0.002952905,0
00:14.2,0.022545816,-0.000229922,-0.002989564,0
00:14.2,0.022551676,0.012588361,-0.002652339,0
00:14.2,0.005203676,-0.001622832,0.020383896,0
00:14.2,-0.021387083,-0.002450572,-0.007205503,0
00:14.2,-0.011731628,-0.002529815,0.006213507,0
00:14.2,-0.008447998,-0.005671826,-0.019976253,0
00:14.2,-0.011041248,-0.006586713,0.011967054,0
00:14.2,0.019792017,0.011903603,0.002766575,0
00:14.2,0.03297868,0.00957628,-0.020367451,0
00:14.2,0.006967795,0.00573996,-0.007836896,0
00:14.2,-0.010844861,-0.012304792,0.044881854,0
00:14.2,-0.016001692,-0.007017881,-0.011644184,0
00:14.2,-0.024149332,0.00113866,-0.016554451,0
00:14.2,-0.0044893,0.000722696,-0.005375553,0
00:14.2,0.005507709,0.007967111,0.014836445,0
00:14.2,0.015216682,0.000197553,0.008114167,0
00:14.2,0.016541591,-0.005550399,-0.008579121,0
00:14.2,0.004531111,-0.003518858,-0.0098226,0
00:14.2,-0.010003679,-0.004107248,-0.008227607,0
00:14.2,-0.003367303,0.006153529,0.016290188,0
00:14.2,-0.014090959,0.001540874,0.02120854,0
00:14.3,0.012505442,0.003602986,-0.018688871,0
00:14.3,-0.007870649,0.003670654,-0.011619765,0
00:14.3,-0.004069306,0.0075057,-0.008144146,0
00:14.3,0.01157343,-0.013679061,0.014288153,0
00:14.3,0.006790471,-0.008309691,0.01895473,0
00:14.3,-0.001250668,0.001107097,-0.013088951,0
00:14.3,-0.01378021,-0.00242208,-0.012105803,0
00:14.3,-0.009680034,0.004905262,0.001880142,0
00:14.3,0.014057816,0.006090431,0.003031377,0
00:14.3,0.015249209,0.00970337,0.007452817,0
00:14.3,0.007888583,-0.001714378,-0.005933655,0
00:14.3,-0.024562133,-0.017263785,-0.01337777,0
00:14.3,-0.011170202,0.00572148,0.030473374,0
00:14.3,-0.006690963,0.001457079,-0.007822168,0
00:14.3,0.023974253,-0.002153173,0.01987895,0
00:14.3,0.006107687,0.005883186,-0.027208678,0
00:14.3,-0.014651059,0.001872982,-0.027751943,0
00:14.3,0.019894879,-0.010951341,-0.002604951,0
00:14.3,-0.013672564,-0.008540852,0.017718771,0
00:14.3,-0.002188678,0.013744679,0.035416111,0
00:14.3,0.01120933,0.01846331,-0.002063194,0
00:14.3,-0.013310662,-0.013493027,-0.015808411,0
00:14.3,-0.002155616,-0.016552979,-0.009431483,0
00:14.3,9.78E-05,0.00358075,0.005594137,0
00:14.3,0.008885807,0.016529964,-0.008177036,0
00:14.4,-0.004745855,-0.000516258,-0.001214212,0
00:14.4,-0.002893222,-0.007838706,0.005737507,0
00:14.4,0.001451005,-0.004719517,0.002702757,0
00:14.4,0.009644832,0.002189162,0.001323106,0
00:14.4,0.00921781,0.005035493,0.006533048,0
00:14.4,-0.016047712,-0.004680943,-0.018832089,0
00:14.4,-0.023811832,0.002153659,0.008193159,0
00:14.4,0.028238354,0.008381419,0.02526829,0
00:14.4,0.01942868,-0.016033115,-0.02251724,0
00:14.4,-0.030805327,0.012144405,-0.011120203,0
00:14.4,-0.019684287,-0.003668712,0.002097146,0
00:14.4,0.009216929,0.004211951,-0.012775163,0
00:14.4,0.036775567,-0.008290017,0.028582301,0
00:14.4,0.007570154,-0.010526453,0.024984544,0
00:14.4,-0.017512955,0.00993948,-0.022115109,0
00:14.4,-0.018103506,0.014024358,-0.011224423,0
00:14.4,0.004555655,-0.00087521,-0.020445865,0
00:14.4,-0.001086037,-0.003929,-0.000286359,0
00:14.4,0.006586955,-0.009226494,0.022896904,0
00:14.4,0.004835104,-0.003815765,0.008000332,0
00:14.4,-0.018207669,0.004142292,-0.002557283,0
00:14.4,-0.007692337,0.002583728,0.002131499,0
00:14.4,0.026920825,0.002119964,-0.002209641,0
00:14.4,0.012913424,-0.000824151,-0.009430612,0
00:14.4,-0.018448675,0.006262346,-0.00909186,0
00:14.5,-0.00213303,0.001133726,0.009190539,0
00:14.5,0.005031547,-0.010135589,0.00357383,0
00:14.5,0.014705989,-0.011613996,-0.003023714,0
00:14.5,-0.019898592,0.034379795,-0.002311941,0
00:14.5,-0.049097236,-0.015903326,0.031480275,0
00:14.5,0.025802046,-0.012314786,-0.017125536,0
00:14.5,0.042742223,0.00343352,-0.030121403,0
00:14.5,0.010463077,-0.012165512,0.003080027,0
00:14.5,-0.001574873,0.008957936,0.008952971,0
00:14.5,-0.04434561,0.011851324,0.014186962,0
00:14.5,0.005955971,0.00818558,0.035553634,0
00:14.5,0.01861297,-0.000600845,-0.044263534,0
00:14.5,-0.013560651,-0.00613771,-0.023758849,0
00:14.5,-0.001740302,-0.000394353,0.033897519,0
00:14.5,0.012356657,-0.007657691,-0.011228053,0
00:14.5,-0.005302589,-0.009304035,-0.006858356,0
00:14.5,-0.004135197,-0.004454851,0.011373045,0
00:14.5,0.004965883,0.010374107,0.006072943,0
00:14.5,-0.010821434,0.012804774,6.00E-05,0
00:14.5,0.024271881,0.000710299,-0.007487616,0
00:14.5,-0.002724665,0.003181299,-0.001815137,0
00:14.5,-0.003359769,-0.002745004,0.0030924,0
00:14.5,-0.01673588,-0.01676406,0.003811036,0
00:14.5,-0.008512385,0.004248636,-0.002474852,0
00:14.5,0.015268707,0.007951055,-0.003202611,0
00:14.6,0.013544127,-0.002217804,-0.003578927,0
00:14.6,0.003468518,-0.001200592,-0.010098137,0
00:14.6,-0.019303182,-0.007243267,0.016939163,0
00:14.6,0.002097885,0.003273882,0.017705649,0
00:14.6,-0.019417591,0.004868941,-0.006511617,0
00:14.6,0.005150108,0.006737518,-0.016834306,0
00:14.6,0.029738026,-0.010333054,-0.01501882,0
00:14.6,0.015202678,-0.003211553,-0.005109953,0
00:14.6,-0.01704341,0.015007521,0.052622806,0
00:14.6,-0.017488081,-0.001376792,-0.012726077,0
00:14.6,0.001471293,-0.010855237,-0.025371075,0
00:14.6,-0.00917518,-0.009610453,-0.009517781,0
00:14.6,0.008572314,0.003480899,0.022799788,0
00:14.6,0.017154444,0.014442597,0.0066173,0
00:14.6,-0.008779858,0.015007116,-0.009710113,0
00:14.6,-0.012602992,-0.012628362,-0.0046819,0
00:14.6,0.008875567,-0.015680527,-0.012364665,0
00:14.6,0.003203136,-0.011475501,0.012190426,0
00:14.6,0.000191469,0.01635031,0.034980301,0
00:14.6,-0.009357798,0.006657106,-0.015902828,0
00:14.6,0.01295311,0.001517908,-0.023561634,0
00:14.6,0.008207908,0.00307677,-0.005663865,0
00:14.6,-0.010239385,-0.007967914,0.000213948,0
00:14.6,-0.020572681,0.009459574,0.006983085,0
00:14.6,0.012570998,-0.013559079,0.02711151,0
00:14.7,0.010956933,-0.002017703,-0.016610662,0
00:14.7,0.015679182,0.000229715,-0.020401279,0
00:14.7,-0.075155526,-0.005592307,0.019475898,0
00:14.7,0.027518317,0.011161979,0.013159267,0
00:14.7,0.056157816,0.004548484,-0.008160069,0
00:14.7,-0.004821917,0.007186805,-0.012647517,0
00:14.7,-0.00922759,0.005435161,-0.007297836,0
00:14.7,-0.002916797,-0.0207719,-0.010151321,0
00:14.7,-0.033359751,-0.008095343,0.039871797,0
00:14.7,-0.009349301,0.016678134,0.007066523,0
00:14.7,0.010086634,-0.013562339,-0.024426492,0
00:14.7,0.022541801,0.00017596,-0.005606744,0
00:14.7,0.012219981,-0.0020606,-0.005657496,0
00:14.7,-0.003210949,0.00963223,-0.000547358,0
00:14.7,-0.008622926,0.015070474,0.010204028,0
00:14.7,0.005222703,0.009418533,0.005766966,0
00:14.7,-0.002451129,-0.013110403,-0.002512342,0
00:14.7,-0.039646104,-0.021224163,-0.005635887,0
00:14.7,0.001177794,0.000586491,0.029463785,0
00:14.7,0.033386812,0.008035582,-0.012947008,0
00:14.7,0.020991739,0.002575389,-0.022592084,0
00:14.7,0.000104882,-0.006270702,-0.015242356,0
00:14.7,-0.00210046,-0.003074936,0.012983583,0
00:14.7,-0.044361867,0.012434902,0.026241902,0
00:14.7,0.001650149,0.007207368,0.004283276,0
00:14.8,0.021154514,-0.001415992,-0.012861662,0
00:14.8,-0.002443449,-0.008116242,-0.013335832,0
00:14.8,0.006756893,-0.003788081,-0.005808554,0
00:14.8,-0.000612318,-0.007322787,0.002036029,0
00:14.8,-0.010093393,-0.003808242,0.018582528,0
00:14.8,0.010970483,0.018321488,0.002464735,0
00:14.8,0.006480415,0.004024527,-0.01436366,0
00:14.8,0.001858567,0.003620814,0.025976807,0
00:14.8,0.001784393,-0.012143661,-0.014263007,0
00:14.8,-0.033506047,0.002405065,-0.015970949,0
00:14.8,0.001333084,-0.009844156,-0.004986496,0
00:14.8,-0.002907657,-0.005511895,0.000468598,0
00:14.8,0.027410673,0.016548535,0.011980466,0
00:14.8,0.006760708,-0.001333537,0.015651761,0
00:14.8,-0.003798337,-0.000938648,0.000639914,0
00:14.8,-0.01293264,0.001752734,-0.011976764,0
00:14.8,0.002942761,-0.002055015,-0.010891199,0
00:14.8,0.009378622,0.006533982,-0.005962747,0
00:14.8,-0.002054999,-0.008321055,0.017071851,0
00:14.8,-0.01747735,-0.006008371,0.005794916,0
00:14.8,-0.008458706,0.006325359,0.012484514,0
00:14.8,0.026550328,0.00212138,-0.022851398,0
00:14.8,-0.003637311,-0.00883422,-0.021849193,0
00:14.8,-0.010848947,0.002419321,0.004261129,0
00:14.8,0.008439887,0.007522931,0.035673529,0
